37,104,0.51082253
52,109,0.50614756
98,119,0.44420132
17,65,0.52112675
10,38,0.49304175
108,110,0.5366379
104,114,0.5
1,107,0.48686868
51,107,0.46583852
80,85,0.5
28,99,0.47991544
13,95,0.52025586
9,86,0.5116279
70,74,0.5195652
72,90,0.52248394
19,94,0.51945525
27,106,0.46781117
18,25,0.49372384
72,106,0.5190678
50,108,0.49763033
27,94,0.5229167
11,83,0.49006623
22,82,0.52978724
36,71,0.527027
13,22,0.4884696
7,20,0.5098468
87,94,0.49656752
42,51,0.50884956
82,108,0.5073375
9,63,0.49893844
68,103,0.54112554
23,74,0.48801744
89,95,0.50246304
1,4,0.48366013
29,63,0.51321584
3,74,0.4869565
10,65,0.49886104
64,76,0.49367088
50,119,0.47161573
30,56,0.47599164
26,91,0.5075269
28,108,0.53186816
32,58,0.4801762
51,78,0.4957627
6,23,0.5075269
63,85,0.5206767
14,90,0.5010526
12,91,0.48155737
23,40,0.48289737
10,36,0.5558036
4,103,0.46035242
18,114,0.48400852
43,111,0.496788
64,89,0.50318474
10,18,0.5
43,78,0.5143488
42,69,0.48590022
40,108,0.52473116
72,76,0.52016985
9,114,0.49445677
36,112,0.5235174
3,35,0.4923077
34,94,0.51495725
30,64,0.49570817
10,28,0.477551
77,80,0.49667406
38,63,0.5046083
1,49,0.52025586
49,88,0.48630136
12,114,0.496788
43,94,0.49688148
1,29,0.46
7,56,0.49886104
28,87,0.5317287
41,64,0.46320346
3,55,0.5166297
21,33,0.44444445
8,16,0.50858366
35,113,0.5479452
7,30,0.52262443
93,106,0.49789914
33,44,0.46539378
7,99,0.46035242
67,76,0.5106838
7,80,0.5281385
13,64,0.45934066
25,98,0.51555556
9,72,0.5228216
32,81,0.51111114
57,93,0.5610766
7,90,0.5034642
79,113,0.5523012
46,68,0.4742268
63,65,0.49469215
38,77,0.47906977
14,34,0.4625
92,98,0.49774775
45,50,0.50528544
63,101,0.5089286
28,44,0.4679089
34,63,0.517094
44,61,0.5033408
103,114,0.48971194
5,42,0.49327356
66,73,0.49486652
11,111,0.5406504
17,67,0.45496535
102,113,0.4899329
85,101,0.49327356
36,68,0.49889135
30,42,0.50106156
23,57,0.49443206
53,90,0.49137932
10,21,0.48514852
51,56,0.50473934
32,109,0.48478702
8,26,0.44242424
27,74,0.51826483
77,102,0.49780703
97,109,0.53409094
70,85,0.43983403
36,49,0.47302905
23,55,0.50107527
6,96,0.5033557
59,85,0.46304348
86,120,0.48604652
63,77,0.52441615
19,70,0.50208336
40,47,0.50223213
37,85,0.46008402
102,120,0.5
28,107,0.48670757
50,99,0.4744186
21,70,0.48451328
17,89,0.5469388
65,89,0.5356322
21,59,0.50547045
19,69,0.5154867
105,109,0.5281837
8,44,0.4899329
47,51,0.5612903
55,81,0.4883721
44,67,0.49445677
22,41,0.5022625
41,103,0.47095436
18,50,0.50537634
108,112,0.4988662
29,114,0.4715262
54,112,0.49333334
25,92,0.4874477
41,66,0.48951048
27,43,0.5077951
95,108,0.47252747
25,100,0.51282054
39,69,0.5088757
35,55,0.5042194
59,83,0.50223213
17,71,0.5179704
84,86,0.50442475
44,68,0.49364406
34,50,0.48735633
32,98,0.5347826
80,81,0.48962656
18,33,0.4726477
6,109,0.50569475
5,83,0.51762116
41,80,0.48464912
51,100,0.5262055
74,102,0.5055928
37,69,0.51182795
69,92,0.50609756
72,86,0.47006652
2,21,0.50530785
108,120,0.48387095
4,110,0.52204174
67,101,0.47402596
25,36,0.5
20,52,0.47457626
48,85,0.4977169
73,105,0.54791665
30,98,0.49779737
20,49,0.51759833
46,104,0.56437767
14,75,0.50319827
15,72,0.49103138
10,41,0.54285717
17,51,0.50429183
69,95,0.48723897
10,19,0.51357466
59,104,0.5167038
32,113,0.52747256
53,120,0.49772727
71,88,0.5119306
10,97,0.45689654
45,119,0.4813278
29,84,0.5063291
38,51,0.51428574
43,52,0.52310926
1,56,0.49561402
44,78,0.50959486
37,58,0.47443762
99,101,0.48497853
20,70,0.481409
29,64,0.5098468
47,82,0.5466667
103,112,0.5
18,86,0.4874477
17,73,0.50884956
69,82,0.49899396
21,35,0.51252407
77,99,0.46921444
10,33,0.4455645
19,49,0.49440715
49,76,0.5088889
6,71,0.56292903
23,30,0.5132743
88,98,0.49356222
78,114,0.49443206
79,93,0.529661
71,112,0.47104248
10,27,0.48583877
6,44,0.49579832
14,46,0.51521295
55,76,0.47722343
71,95,0.51428574
27,66,0.4966443
29,92,0.47379914
34,62,0.5075269
33,86,0.49126637
10,58,0.47586206
36,42,0.45606694
19,29,0.48927876
4,79,0.47815534
80,119,0.49344978
59,62,0.5231388
7,55,0.5074946
45,80,0.49209487
32,49,0.5064655
38,96,0.51953125
33,82,0.4834437
31,106,0.5151515
38,73,0.5
17,21,0.46724892
91,104,0.5020408
8,55,0.5271493
49,82,0.41717792
95,107,0.47826087
90,103,0.4901099
2,74,0.5203426
8,49,0.5585586
68,73,0.50513345
14,114,0.47123894
52,64,0.51598173
11,17,0.53289473
4,72,0.46536797
19,65,0.4806867
28,81,0.49688148
74,79,0.53052634
6,102,0.50739956
63,89,0.5283401
41,52,0.48979592
8,73,0.5066964
48,95,0.50501
72,93,0.4665127
61,87,0.51583713
23,104,0.48247424
7,44,0.49002218
38,106,0.45679012
30,82,0.5292793
21,63,0.52692306
38,71,0.4926931
12,83,0.49579832
59,75,0.52208835
7,114,0.4989733
56,63,0.4828326
63,111,0.5156951
15,74,0.4989059
19,25,0.5020576
30,43,0.50199205
38,62,0.46363637
34,107,0.48949578
57,61,0.50663716
70,71,0.4947146
81,114,0.4911111
25,43,0.518847
61,78,0.46341464
16,74,0.4968017
105,106,0.5
34,58,0.5066964
89,96,0.51345754
4,105,0.50913244
66,93,0.51391864
91,94,0.5054466
77,97,0.4549266
34,105,0.49292928
53,71,0.49440715
88,102,0.51827955
107,109,0.5242915
53,78,0.50214595
41,50,0.5151515
44,112,0.4811133
65,77,0.5177453
27,112,0.5125523
13,55,0.48870638
40,105,0.5134529
10,26,0.522831
5,23,0.4920635
25,39,0.51914895
45,49,0.50429183
25,56,0.52025586
27,34,0.50224215
35,38,0.51762116
9,102,0.50772625
33,68,0.48565573
12,103,0.48945147
83,98,0.51208794
32,82,0.4892368
18,62,0.47817048
22,67,0.52757794
43,51,0.4883721
12,84,0.5235174
54,65,0.51356995
60,93,0.475
10,86,0.44469526
49,54,0.52764976
40,113,0.49895614
42,78,0.5233645
82,105,0.47983015
56,107,0.4946695
39,68,0.51495725
9,42,0.5405405
3,87,0.5094737
34,41,0.51331717
32,89,0.5093946
1,87,0.51321584
35,104,0.5073375
6,107,0.47854078
77,110,0.5073069
7,64,0.53563714
35,51,0.509636
103,119,0.5035461
77,83,0.475891
15,73,0.4549356
19,98,0.5034965
8,37,0.49358973
17,49,0.4820628
14,111,0.4988864
22,50,0.5560345
16,103,0.55789477
31,51,0.4988399
9,25,0.44789356
23,58,0.52040815
19,46,0.516129
71,106,0.51198256
3,104,0.503268
21,113,0.49330357
33,42,0.4989733
10,120,0.5195652
14,52,0.47608694
86,96,0.48140043
86,111,0.51731604
15,67,0.5045045
67,90,0.50107527
27,103,0.52489626
43,108,0.5105042
26,103,0.51357466
55,86,0.5281385
34,80,0.4618644
