24,33,0.5186916
26,35,0.5
52,109,0.51824033
36,85,0.50230944
31,103,0.52375567
29,74,0.49064907
7,47,0.51891255
65,103,0.5303371
57,69,0.5097826
100,107,0.50165015
7,50,0.49208143
3,82,0.49461207
59,91,0.47995418
13,95,0.5288684
19,101,0.5194508
9,86,0.45575222
30,74,0.4908467
13,51,0.48369566
42,86,0.49945474
26,30,0.48866212
55,92,0.51744187
27,94,0.5042631
11,83,0.4902411
19,24,0.50438595
36,71,0.5078652
13,22,0.51495016
69,85,0.49411765
21,100,0.47805455
22,58,0.51105934
20,32,0.54262674
20,33,0.509476
26,58,0.51897323
23,100,0.5184744
34,77,0.5201845
82,108,0.53933865
68,103,0.5
47,61,0.52764976
18,76,0.49593496
100,109,0.5067416
53,68,0.50174624
29,63,0.49946752
6,57,0.46636772
10,65,0.508547
32,106,0.51157665
64,76,0.4917673
13,44,0.49784017
2,107,0.5125
24,47,0.4892704
54,86,0.5268935
85,90,0.48366013
63,103,0.49352178
50,69,0.46420825
17,43,0.5134146
32,58,0.52216214
51,78,0.49289617
8,95,0.5030451
21,77,0.48651817
30,52,0.48826817
6,61,0.46153846
6,23,0.516317
58,78,0.52057844
66,95,0.48387095
12,91,0.49182242
6,20,0.5137395
58,109,0.50172216
80,86,0.4936306
4,103,0.49772727
21,46,0.5072303
22,25,0.5324232
13,33,0.5125858
52,101,0.48894063
24,56,0.5
64,89,0.49546486
68,77,0.50577366
18,77,0.48459086
7,75,0.5
52,69,0.5058548
33,79,0.5111857
25,65,0.52444446
34,94,0.51986754
36,84,0.49476135
21,82,0.49490374
28,80,0.5159763
19,27,0.49243307
72,107,0.4878587
6,93,0.4659218
50,100,0.5177956
6,67,0.5180723
39,86,0.49526814
43,94,0.5255713
7,56,0.5044444
28,87,0.4908108
10,96,0.49524814
3,55,0.51557094
75,98,0.47344634
54,103,0.5
33,52,0.53995436
93,106,0.4811947
95,101,0.50825083
40,65,0.48741418
67,76,0.5102041
16,75,0.50607735
39,107,0.5259594
12,22,0.5034404
37,71,0.5201794
47,48,0.47133029
5,36,0.49263874
32,81,0.50052464
92,98,0.50898206
8,51,0.48863637
63,99,0.4867968
70,82,0.47859496
45,50,0.4882943
63,101,0.5166094
27,97,0.50477326
28,44,0.5016797
79,87,0.48214287
5,42,0.45872518
21,98,0.50441504
16,40,0.46857774
24,109,0.49532712
17,70,0.4925544
74,83,0.48387095
30,42,0.51609194
13,83,0.52030736
33,92,0.51872873
53,90,0.5229358
51,56,0.49761337
72,73,0.51167965
32,109,0.50875145
42,81,0.4893617
37,53,0.48704103
25,63,0.5164586
41,77,0.4949833
60,108,0.48723897
47,100,0.4874851
70,85,0.49419218
51,108,0.4812713
18,45,0.49884793
14,74,0.47613636
59,85,0.47380155
2,8,0.5016575
90,100,0.50638795
63,77,0.48104265
100,103,0.48152563
13,108,0.51304346
19,70,0.5029586
104,107,0.47887325
54,68,0.4703833
19,87,0.5185602
75,103,0.49028572
50,99,0.51332563
38,98,0.49885845
16,27,0.51194537
17,89,0.5524862
77,107,0.48156425
21,59,0.50058895
17,85,0.47792494
19,69,0.51601833
63,78,0.5250278
8,44,0.48140043
55,81,0.48511577
68,100,0.4684271
66,94,0.49197248
95,100,0.5102533
23,83,0.4746761
21,89,0.5047847
16,35,0.46153846
18,50,0.5060908
24,88,0.51744884
27,45,0.51793724
10,82,0.52540416
33,87,0.48184818
10,22,0.48754063
41,66,0.5040745
27,43,0.5055624
36,87,0.50271446
55,109,0.49215245
39,69,0.52117264
55,85,0.5264865
95,108,0.49095023
19,99,0.51907516
31,36,0.5021978
21,56,0.4903519
32,98,0.5205158
63,66,0.4978355
7,60,0.49939686
9,100,0.49433106
8,43,0.4862869
63,100,0.504084
28,85,0.50939226
42,57,0.509009
76,81,0.5016685
73,90,0.5155351
5,83,0.47766322
88,101,0.49582836
52,82,0.47982064
108,109,0.4957369
51,100,0.50526315
8,41,0.47331786
20,45,0.48986486
33,36,0.492569
67,70,0.46617466
82,98,0.51637554
51,102,0.5194229
40,45,0.50172216
35,87,0.5282584
57,65,0.48635235
69,92,0.5046729
22,106,0.51704544
34,101,0.48509175
32,85,0.5141243
61,98,0.5216017
9,95,0.50289017
37,67,0.5
25,36,0.4774775
83,92,0.54927886
48,85,0.49276975
68,101,0.4722222
30,98,0.47835737
43,62,0.51419216
31,91,0.48109967
35,74,0.4945055
59,104,0.4796748
102,106,0.49019608
66,109,0.4591195
56,67,0.50593823
71,88,0.48331416
29,84,0.52
20,92,0.5082873
43,52,0.53793883
37,58,0.5234375
99,101,0.49063233
82,109,0.52589184
18,28,0.47863248
69,82,0.49071926
16,81,0.52920145
18,86,0.46103895
75,93,0.4572072
85,94,0.5
8,14,0.4949833
29,44,0.49784946
19,49,0.50767416
42,79,0.5100223
75,76,0.48115298
51,67,0.5166271
61,104,0.48079163
9,84,0.50385886
30,89,0.5052755
40,99,0.5110565
78,92,0.4899103
30,55,0.54123116
34,71,0.4925544
55,76,0.51321584
71,95,0.49945116
20,50,0.51111114
35,53,0.49444443
7,22,0.5068493
76,99,0.49538106
45,48,0.49368542
43,74,0.47766322
79,83,0.49825785
34,48,0.5241758
4,83,0.46144432
29,92,0.5185185
90,107,0.51098263
71,101,0.49651164
33,48,0.4929271
26,79,0.5
19,29,0.49361208
22,95,0.50898874
56,71,0.49510336
22,38,0.49699157
3,16,0.51968503
29,33,0.5259875
7,55,0.45504385
