6,107,0.5140351,0.48596492
114,15,0.49391305,0.50608695
77,5,0.5140351,0.48596492
106,104,0.49371633,0.50628364
112,28,0.5218216,0.47817838
114,91,0.49328858,0.5067114
101,75,0.5123675,0.4876325
85,35,0.4719864,0.5280136
77,83,0.47678572,0.5232143
15,73,0.484193,0.515807
94,21,0.5157546,0.48424545
44,31,0.5096661,0.4903339
50,2,0.5,0.5
22,50,0.4850088,0.51499116
9,25,0.5068493,0.49315068
19,46,0.48336253,0.5166375
71,106,0.5347222,0.4652778
3,104,0.47487843,0.52512157
38,8,0.4957265,0.50427353
33,42,0.4856176,0.5143824
69,65,0.5204991,0.4795009
67,19,0.479927,0.520073
56,55,0.50886524,0.49113476
10,120,0.47508305,0.52491695
54,27,0.47818792,0.5218121
61,37,0.4905983,0.50940174
105,82,0.5316901,0.46830985
111,60,0.51606804,0.48393196
86,96,0.5097345,0.4902655
15,67,0.50517243,0.4948276
75,59,0.5067568,0.49324325
55,86,0.50606585,0.49393415
43,108,0.5346021,0.46539792
26,103,0.5293132,0.47068676
34,80,0.49466193,0.5053381
39,48,0.5,0.5
22,105,0.49066213,0.50933784
27,54,0.5218121,0.47818792
37,72,0.51324505,0.48675495
23,59,0.45773524,0.54226476
76,73,0.50082374,0.49917626
33,25,0.51992756,0.48007247
17,90,0.48474577,0.51525426
35,63,0.4827586,0.51724136
105,57,0.4903226,0.5096774
56,17,0.515807,0.484193
52,3,0.47281712,0.5271829
72,68,0.4903339,0.5096661
32,97,0.5559441,0.44405594
99,83,0.5,0.5
43,85,0.4819079,0.5180921
111,80,0.4781145,0.5218855
77,39,0.4718543,0.5281457
97,44,0.4857143,0.51428574
94,98,0.4936479,0.50635207
50,38,0.5275311,0.4724689
18,103,0.5272109,0.4727891
85,74,0.4954628,0.5045372
91,77,0.4884956,0.5115044
16,64,0.5090016,0.49099836
8,84,0.47894737,0.52105266
17,107,0.48161122,0.5183888
54,98,0.49305555,0.5069444
98,120,0.50511944,0.49488056
70,48,0.44694534,0.5530547
10,50,0.48877373,0.51122624
3,71,0.46471602,0.535284
58,4,0.51282054,0.4871795
84,113,0.5150977,0.48490232
22,1,0.50687283,0.49312714
60,103,0.5252174,0.47478262
120,1,0.5183333,0.48166665
13,40,0.53500897,0.46499103
42,4,0.50323623,0.49676377
83,76,0.49673203,0.503268
61,108,0.50530034,0.49469966
100,57,0.48704663,0.51295334
66,37,0.4602649,0.5397351
45,99,0.5120275,0.4879725
7,58,0.4822335,0.5177665
46,114,0.51839465,0.48160535
43,45,0.499187,0.500813
57,111,0.51155114,0.48844886
110,58,0.52981263,0.4701874
97,108,0.5388601,0.4611399
2,14,0.51945853,0.48054147
28,100,0.48809522,0.5119048
20,71,0.4754386,0.5245614
10,88,0.51758796,0.48241207
21,96,0.4675768,0.5324232
32,94,0.49093905,0.509061
80,68,0.50090414,0.49909583
63,18,0.5075885,0.49241146
66,77,0.495,0.505
9,56,0.47368422,0.5263158
6,119,0.4901257,0.50987434
92,16,0.5368043,0.46319568
15,106,0.5241935,0.47580644
26,41,0.4907563,0.5092437
3,37,0.48509935,0.5149007
60,57,0.49914822,0.5008518
30,111,0.48816028,0.5118397
98,29,0.5,0.5
69,21,0.5025381,0.49746192
40,1,0.52605045,0.47394958
7,52,0.48114902,0.518851
30,59,0.5008157,0.49918434
6,75,0.5302245,0.46977547
38,14,0.52820516,0.47179487
3,38,0.5202703,0.47972974
66,62,0.48767605,0.5123239
70,62,0.4767642,0.5232358
47,70,0.5509182,0.4490818
86,95,0.4848485,0.5151515
26,36,0.51758796,0.48241207
100,101,0.4822695,0.5177305
106,76,0.492635,0.507365
26,98,0.4835924,0.5164076
114,22,0.49473685,0.50526315
58,90,0.4811644,0.5188356
46,53,0.5125448,0.4874552
8,29,0.45796064,0.54203933
15,81,0.48247078,0.5175292
67,98,0.4874552,0.5125448
77,104,0.5041459,0.49585405
69,47,0.5034965,0.4965035
10,99,0.51683503,0.483165
19,56,0.5043029,0.49569708
85,98,0.4825291,0.5174709
2,61,0.5242215,0.47577855
99,111,0.5191638,0.48083624
76,72,0.48180243,0.5181976
41,8,0.5034602,0.4965398
114,109,0.4877651,0.5122349
11,52,0.48154658,0.5184534
21,18,0.4939551,0.5060449
75,112,0.5159129,0.4840871
70,37,0.47977942,0.5202206
120,103,0.54039496,0.45960504
104,45,0.4967742,0.5032258
67,93,0.49914238,0.50085765
98,59,0.4947183,0.5052817
74,88,0.51962614,0.48037383
38,59,0.4920635,0.50793654
5,60,0.49331105,0.50668895
69,86,0.49046794,0.50953203
86,2,0.5119863,0.48801368
23,80,0.4965278,0.5034722
96,70,0.52412647,0.47587353
119,5,0.5170068,0.4829932
26,10,0.49569708,0.5043029
37,26,0.5221843,0.4778157
18,52,0.4969231,0.5030769
13,86,0.4982079,0.50179213
93,102,0.51495016,0.48504984
20,73,0.4540441,0.5459559
82,20,0.4947183,0.5052817
49,58,0.51929826,0.48070174
49,111,0.4921739,0.5078261
43,89,0.4719864,0.5280136
80,120,0.49335548,0.50664455
14,92,0.513468,0.48653197
112,74,0.49491525,0.50508475
103,109,0.47672552,0.5232745
39,23,0.50993377,0.49006623
93,90,0.5282686,0.47173145
90,19,0.50764006,0.49235994
3,103,0.48233217,0.51766783
95,54,0.52587646,0.47412354
48,7,0.54821426,0.4517857
114,94,0.48767605,0.5123239
62,1,0.50165564,0.49834436
76,38,0.50274223,0.49725777
18,44,0.4848485,0.5151515
80,65,0.46766168,0.5323383
44,65,0.5017857,0.49821427
11,38,0.4958124,0.5041876
21,72,0.5153707,0.4846293
71,38,0.51126516,0.48873484
58,82,0.4905983,0.50940174
114,74,0.48911223,0.5108878
62,93,0.4965157,0.5034843
31,6,0.5026738,0.4973262
64,67,0.5115894,0.4884106
75,50,0.4768977,0.5231023
5,38,0.49103943,0.50896055
48,119,0.51107323,0.48892674
44,63,0.47086614,0.52913386
40,102,0.4904348,0.50956523
37,95,0.5263158,0.47368422
56,39,0.49727768,0.5027223
96,88,0.4460177,0.5539823
119,2,0.5,0.5
37,87,0.5042017,0.49579832
98,4,0.5368782,0.46312177
11,51,0.50398725,0.49601275
44,59,0.48730963,0.51269037
84,95,0.49081802,0.509182
28,111,0.52138156,0.4786184
55,22,0.50827813,0.49172187
28,33,0.52151465,0.47848538
30,93,0.4816754,0.5183246
1,68,0.49462366,0.50537634
8,27,0.47269624,0.52730376
84,98,0.4938918,0.5061082
78,98,0.5383212,0.46167883
83,4,0.49656358,0.50343645
64,86,0.49137932,0.5086207
39,85,0.5017857,0.49821427
30,22,0.48489934,0.51510066
2,38,0.47315437,0.52684563
90,82,0.50084037,0.49915966
36,64,0.5042017,0.49579832
87,107,0.52124184,0.47875816
56,8,0.50179213,0.4982079
55,10,0.49746192,0.5025381
67,7,0.5,0.5
41,28,0.50183153,0.4981685
31,61,0.5090253,0.49097472
18,20,0.46575344,0.53424656
32,83,0.5204263,0.47957373
91,99,0.53752184,0.4624782
113,30,0.51964283,0.48035714
108,35,0.4990792,0.50092083
67,5,0.49116609,0.50883394
93,54,0.51623935,0.48376068
66,81,0.46725664,0.53274333
110,72,0.54,0.46
62,91,0.5016949,0.49830508
69,104,0.48469388,0.5153061
47,69,0.4965035,0.5034965
120,7,0.5137931,0.4862069
106,61,0.45833334,0.5416667
113,119,0.4862543,0.5137457
97,102,0.50547445,0.49452555
53,16,0.4775281,0.5224719
55,6,0.5467128,0.45328718
49,61,0.5,0.5
109,21,0.46140352,0.5385965
87,53,0.5246212,0.47537878
46,84,0.512476,0.487524
37,114,0.5076142,0.49238577
73,114,0.49360147,0.50639856
66,79,0.49911505,0.50088495
90,36,0.49376115,0.5062389
103,34,0.48504984,0.51495016
64,74,0.45289257,0.54710746
106,80,0.5017361,0.4982639
13,3,0.48211244,0.5178876
64,38,0.48230913,0.5176909
65,19,0.48961937,0.5103806
27,15,0.50086355,0.49913645
25,102,0.58916086,0.41083917
41,98,0.538,0.462
71,13,0.5190713,0.4809287
51,53,0.54359925,0.45640075
14,45,0.49376115,0.5062389
86,114,0.47192982,0.52807015
5,86,0.5045045,0.4954955
110,78,0.4965157,0.5034843
73,89,0.54816115,0.45183888
25,113,0.4850088,0.51499116
52,1,0.51282054,0.4871795
95,23,0.503268,0.49673203
78,23,0.517179,0.482821
60,55,0.498366,0.501634
87,7,0.49823943,0.50176054
78,62,0.5263158,0.47368422
19,75,0.5074627,0.49253732
79,94,0.53108346,0.4689165
7,88,0.5363129,0.46368715
59,72,0.5106383,0.4893617
41,58,0.52622676,0.47377327
31,26,0.5100671,0.4899329
99,18,0.5204678,0.47953215
60,49,0.49918166,0.5008183
94,8,0.5194805,0.48051947
92,72,0.469459,0.530541
64,45,0.5124792,0.48752078
59,110,0.48324516,0.51675487
114,9,0.50176054,0.49823943
76,26,0.4899329,0.5100671
33,40,0.50445634,0.49554366
120,47,0.48677248,0.5132275
50,51,0.5024233,0.49757674
62,38,0.48233217,0.51766783
6,60,0.54145515,0.45854485
58,35,0.51295334,0.48704663
54,42,0.48939928,0.5106007
113,3,0.47602132,0.5239787
36,91,0.48306596,0.51693404
35,5,0.48920864,0.51079136
69,101,0.5114754,0.4885246
77,87,0.48958334,0.5104167
16,94,0.5221239,0.4778761
64,6,0.506993,0.493007
52,89,0.47738692,0.52261305
54,31,0.48007247,0.51992756
4,89,0.44802868,0.5519713
1,78,0.50774527,0.49225473
96,106,0.51602024,0.48397976
34,44,0.4981203,0.5018797
44,80,0.50361013,0.4963899
49,93,0.49295774,0.5070422
82,28,0.5123675,0.4876325
98,32,0.4681208,0.5318792
79,17,0.504363,0.495637
112,78,0.4938918,0.5061082
33,97,0.50084037,0.49915966
53,108,0.47892073,0.52107924
110,37,0.5121107,0.48788926
64,103,0.4964789,0.50352114
85,1,0.50394946,0.49605057
60,63,0.4916388,0.5083612
41,100,0.5081081,0.4918919
63,104,0.5117845,0.48821548
110,103,0.47947454,0.52052546
97,49,0.5130719,0.4869281
69,100,0.48918468,0.5108153
25,55,0.50774527,0.49225473
44,79,0.48181817,0.5181818
25,119,0.5,0.5
2,64,0.5462329,0.45376712
23,1,0.50425893,0.49574107
11,86,0.5205724,0.47942755
61,31,0.49097472,0.5090253
50,53,0.47841728,0.5215827
13,36,0.5262206,0.47377938
68,63,0.48892674,0.51107323
99,98,0.5250896,0.4749104
19,30,0.5070922,0.4929078
101,15,0.50268334,0.49731663
35,43,0.48442906,0.51557094
102,86,0.4724541,0.5275459
9,38,0.4876325,0.5123675
108,71,0.49582636,0.50417364
79,76,0.51950353,0.48049647
84,76,0.49333334,0.50666666
30,17,0.4980916,0.5019084
55,41,0.4965278,0.5034722
89,104,0.4921739,0.5078261
99,92,0.45578232,0.5442177
78,48,0.52684563,0.47315437
94,43,0.53157896,0.46842104
20,98,0.5520661,0.44793388
61,5,0.48342058,0.5165794
59,19,0.54268295,0.45731708
64,69,0.4814815,0.5185185
56,4,0.5250432,0.4749568
45,108,0.49097472,0.5090253
67,28,0.5387454,0.46125463
61,101,0.49303135,0.5069686
96,120,0.50896055,0.49103943
4,36,0.5125,0.4875
78,77,0.47517732,0.5248227
96,77,0.4637168,0.5362832
92,13,0.49005425,0.50994575
71,33,0.49817517,0.5018248
84,66,0.5052817,0.4947183
3,120,0.47894737,0.52105266
56,27,0.52762926,0.47237077
81,1,0.500821,0.49917898
112,16,0.50357145,0.49642858
29,57,0.50177306,0.49822694
93,29,0.5017794,0.49822065
113,68,0.5320624,0.46793762
1,110,0.49525318,0.50474685
97,94,0.47454545,0.5254545
75,84,0.50091743,0.49908257
89,82,0.5254237,0.47457626
3,33,0.49324325,0.5067568
21,2,0.48956662,0.5104334
22,6,0.48662207,0.5133779
83,74,0.5182609,0.48173913
79,110,0.48989898,0.510101
97,68,0.5061296,0.4938704
42,101,0.47549018,0.5245098
91,81,0.48458904,0.51541096
33,15,0.50764006,0.49235994
36,31,0.5159011,0.48409894
60,74,0.46737212,0.5326279
64,11,0.4622951,0.53770494
31,38,0.5168919,0.4831081
86,82,0.5044405,0.4955595
53,28,0.49503312,0.5049669
36,39,0.4898305,0.5101695
58,120,0.507365,0.492635
2,11,0.49817517,0.5018248
81,54,0.49906892,0.5009311
48,84,0.5293073,0.47069272
110,33,0.529595,0.47040498
13,105,0.53693694,0.46306306
78,3,0.48526862,0.51473135
46,113,0.50259966,0.49740034
80,19,0.49029127,0.50970876
89,77,0.5362069,0.4637931
21,60,0.4859504,0.5140496
1,94,0.5211506,0.4788494
65,84,0.52068967,0.47931033
12,27,0.5106036,0.48939642
42,16,0.49243698,0.50756305
89,85,0.4720812,0.52791876
106,55,0.49415693,0.50584304
75,4,0.5606618,0.43933824
10,32,0.4857143,0.51428574
58,103,0.5034965,0.4965035
112,61,0.47404844,0.52595156
27,88,0.5479204,0.45207956
111,76,0.49337748,0.5066225
5,91,0.4886562,0.5113438
44,21,0.49916804,0.50083196
53,73,0.47651008,0.52348995
41,76,0.47478262,0.5252174
22,29,0.5056543,0.49434572
21,94,0.48424545,0.5157546
77,96,0.5362832,0.4637168
100,3,0.49917626,0.50082374
37,109,0.5265866,0.47341338
90,5,0.54485047,0.4551495
25,64,0.48869565,0.5113043
9,66,0.5110357,0.48896435
66,85,0.46285716,0.5371429
119,3,0.4822695,0.5177305
61,77,0.51965815,0.48034188
66,80,0.5191257,0.48087433
10,9,0.47160068,0.5283993
50,41,0.5311973,0.4688027
96,15,0.50961536,0.4903846
85,61,0.5009009,0.4990991
119,66,0.49222797,0.507772
93,99,0.53691274,0.46308726
79,102,0.4768977,0.5231023
97,31,0.48241207,0.51758796
93,71,0.4912892,0.5087108
2,112,0.49072513,0.5092749
104,41,0.542461,0.457539
48,91,0.51526034,0.4847397
69,119,0.5277778,0.4722222
90,1,0.49837664,0.5016234
39,14,0.47727272,0.52272725
19,112,0.49642858,0.50357145
5,13,0.5201401,0.4798599
106,28,0.48129252,0.51870745
119,76,0.49371633,0.50628364
39,108,0.47846153,0.52153844
59,8,0.45898777,0.5410122
101,62,0.5174051,0.48259494
88,25,0.45805368,0.5419463
74,33,0.5102389,0.48976108
48,30,0.5038023,0.49619773
3,29,0.5154827,0.4845173
110,65,0.49105692,0.5089431
95,16,0.4800693,0.51993066
81,87,0.48108107,0.51891893
112,49,0.53333336,0.46666667
52,110,0.4707904,0.5292096
82,81,0.47652173,0.52347827
59,92,0.4964539,0.5035461
103,50,0.5142379,0.48576215
34,70,0.5025295,0.4974705
82,120,0.49506578,0.5049342
34,43,0.51295334,0.48704663
87,22,0.52527076,0.47472924
48,69,0.47098976,0.52901024
72,56,0.5008347,0.49916527
3,66,0.5,0.5
36,1,0.510467,0.489533
60,36,0.51926607,0.48073393
14,78,0.48622367,0.51377636
60,91,0.50883394,0.49116609
102,112,0.46654275,0.5334572
42,61,0.4949495,0.5050505
34,69,0.4789916,0.52100843
15,90,0.53001714,0.46998283
102,48,0.5046875,0.4953125
98,71,0.48576513,0.5142349
111,101,0.48653197,0.513468
25,73,0.50431776,0.4956822
112,63,0.5017182,0.49828178
35,50,0.5115453,0.4884547
25,49,0.4745167,0.5254833
26,15,0.47791797,0.52208203
78,43,0.50344825,0.49655172
21,37,0.5241379,0.47586206
46,10,0.5184564,0.48154363
113,81,0.4688057,0.53119427
5,47,0.5017241,0.49827588
8,30,0.49554366,0.50445634
113,94,0.5226481,0.4773519
94,63,0.48591548,0.5140845
14,63,0.46308726,0.53691274
28,69,0.51794875,0.48205128
70,4,0.50912106,0.49087894
91,113,0.4766187,0.5233813
94,74,0.4686411,0.5313589
11,106,0.5024233,0.49757674
16,112,0.49642858,0.50357145
80,93,0.50274223,0.49725777
15,48,0.4526316,0.5473684
69,112,0.5072727,0.49272728
38,10,0.51858735,0.48141265
82,97,0.5140351,0.48596492
90,44,0.469459,0.530541
43,2,0.53266335,0.46733668
99,6,0.4880734,0.5119266
96,89,0.49114332,0.50885665
33,63,0.47256637,0.52743363
36,7,0.5,0.5
102,90,0.5325132,0.46748683
91,65,0.48426574,0.51573426
76,119,0.50628364,0.49371633
109,92,0.49345794,0.506542
29,15,0.5,0.5
8,48,0.46363637,0.53636366
7,29,0.52166665,0.47833332
28,15,0.48421052,0.51578945
114,79,0.50087565,0.49912435
61,96,0.49544626,0.50455374
43,107,0.5183246,0.4816754
93,20,0.5041876,0.4958124
112,10,0.520339,0.47966102
81,44,0.5250896,0.4749104
112,113,0.51672864,0.4832714
66,6,0.48789573,0.5121043
93,105,0.4772344,0.5227656
38,23,0.47466215,0.5253378
81,112,0.44128114,0.55871886
49,119,0.48094374,0.51905626
81,27,0.5268631,0.4731369
1,21,0.5432526,0.4567474
109,47,0.48409894,0.5159011
48,18,0.495114,0.504886
99,19,0.4874552,0.5125448
104,52,0.5225376,0.47746244
22,96,0.49235994,0.50764006
45,11,0.5221843,0.4778157
107,52,0.5219512,0.47804877
34,96,0.48300537,0.51699466
39,44,0.5110357,0.48896435
29,27,0.5045045,0.4954955
45,55,0.49312714,0.50687283
67,62,0.5409836,0.45901638
46,1,0.53246754,0.46753246
65,92,0.4871795,0.51282054
31,66,0.53356284,0.4664372
61,68,0.47549018,0.5245098
45,61,0.50087565,0.49912435
51,33,0.5401338,0.45986623
52,40,0.50167227,0.49832776
39,34,0.545611,0.45438898
47,92,0.4974705,0.5025295
106,19,0.48576215,0.5142379
32,11,0.5033557,0.4966443
31,78,0.52068967,0.47931033
79,92,0.49828768,0.5017123
61,64,0.5171289,0.48287112
70,29,0.47202796,0.52797204
23,67,0.5111876,0.4888124
10,73,0.46570972,0.53429025
4,95,0.49053627,0.5094637
17,60,0.51905626,0.48094374
16,61,0.49328858,0.5067114
